,Coords,City,Tweet,Timestamp,Density
8,"[-74.12338490789914, 40.610465032798444]",New York City Metro,Updated: Construction on #CoastLine from New York Penn Station to Rahway https://t.co/od8P9umfSu,2022-03-28 04:45:11+00:00,1
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #JerseyLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
8,"[-73.95923197782602, 40.70161609381361]",New York City Metro,Updated: Construction on #JerseyLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
9,"[-73.95530100235588, 40.70416001212688]",New York City Metro,Updated: Construction on #JerseyLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
10,"[-74.12338490789914, 40.610465032798444]",New York City Metro,Updated: Construction on #JerseyLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
2,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #NorthLine Both directions from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
8,"[-73.95923197782602, 40.70161609381361]",New York City Metro,Updated: Construction on #NorthLine Both directions from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
9,"[-73.95530100235588, 40.70416001212688]",New York City Metro,Updated: Construction on #NorthLine Both directions from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
10,"[-74.12338490789914, 40.610465032798444]",New York City Metro,Updated: Construction on #NorthLine Both directions from New York Penn Station to Rahway https://t.co/od8P9uDRh4,2022-03-28 04:45:11+00:00,1
0,"[-74.07433303129855, 40.626854868424154]",New York City Metro,Construction on #QLine SB from 57 St - 7 Av to Canal St https://t.co/oDKnYq2JmB,2022-03-28 04:33:20+00:00,1
0,"[-74.01513373341444, 40.655369065013744]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
1,"[-73.98461665493691, 40.71077186229938]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
2,"[-73.97419328165157, 40.73725695038954]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
3,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
4,"[-73.90210151103052, 40.773891472189234]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
5,"[-73.92299972817855, 40.740649393885704]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
6,"[-73.91385036678159, 40.76258270461095]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
7,"[-73.92044648553988, 40.75448077558824]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
8,"[-73.98915881158023, 40.63962629454272]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
9,"[-73.98007095923263, 40.63412949011332]",New York City Metro,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,2022-03-28 04:28:35+00:00,2
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Blaming bussing for no access to school is like telling your boss you were stuck in traffic and that's why you are late. Sorry, you know better. This is NYC.  Don't take this job if you can't do it. Thanks again Leonie. Parents loved the show. Thank you for caring about us.",2022-03-28 04:25:45+00:00,1
0,"[-73.92945693593006, 40.799612393250044]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
1,"[-73.93066835397232, 40.86976234316364]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
2,"[-73.93111928211157, 40.86680047574858]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
3,"[-73.84420729756118, 40.6646656301497]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
4,"[-73.82405206649902, 40.793558123653504]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
5,"[-73.82358992184679, 40.79174635503255]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
6,"[-73.7927598572705, 40.71921613047106]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
7,"[-74.02784717843637, 40.61368764153471]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
8,"[-74.0246507998167, 40.618504505756036]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
9,"[-74.00713999999994, 40.71455000000003]",New York City Metro,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,2022-03-28 04:22:04+00:00,2
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Updated: Construction on #HollandTunnel WB from New York Side to New Jersey Side https://t.co/vWqNm7OTVb,2022-03-28 04:21:34+00:00,1
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Accident in #NYC:OntheFDR on The FDR Drive SB at 34th St/x8, stopped traffic back to 42nd St/x9 (NB) #traffic https://t.co/cLJ9IKsg5n",2022-03-28 04:20:43+00:00,2
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #LincolnTunnel EB from New Jersey Side to New York Side https://t.co/nzmIwSjSXB,2022-03-28 04:19:12+00:00,1
1,"[-74.153265284622, 40.616728441060175]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
3,"[-73.94417488768306, 40.61331861876274]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
4,"[-73.95877652630425, 40.6838302923426]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
5,"[-73.95627368098381, 40.784341523056646]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
6,"[-73.962164666564, 40.776272829444615]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
7,"[-73.96889994748554, 40.767035029439256]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
8,"[-73.96003481709786, 40.77918497905795]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
9,"[-73.96516955698381, 40.77213414856538]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
10,"[-73.93651493664215, 40.811459990889475]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
11,"[-73.94118025553043, 40.80506645504703]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
12,"[-73.94976869683262, 40.793241777091595]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
13,"[-73.97349821108426, 40.76072425125872]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
14,"[-73.97806932653472, 40.75445693407574]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
15,"[-73.98321437405811, 40.74741488523487]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
16,"[-73.98654999999997, 40.74573000000004]",New York City Metro,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,2022-03-28 04:17:14+00:00,0
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Construction: #HollandTunnel inbound (to NY)
All lanes closed until 5:00AM. @waze @PANYNJ_HT @1010WINS https://t.co/15tLcGAiZ6",2022-03-28 04:10:48+00:00,2
1,"[-74.02057337459621, 40.72730833838049]",New York City Metro,"Construction: #HollandTunnel inbound (to NY)
All lanes closed until 5:00AM. @waze @PANYNJ_HT @1010WINS https://t.co/15tLcGAiZ6",2022-03-28 04:10:48+00:00,2
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #QueensMidtownTunnel WB from Queens Side to Manhattan Side https://t.co/zWYaBalflh,2022-03-28 04:05:21+00:00,1
1,"[-73.82998999999995, 40.714000000000055]",New York City Metro,Construction on #QueensMidtownTunnel WB from Queens Side to Manhattan Side https://t.co/zWYaBalflh,2022-03-28 04:05:21+00:00,1
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #HollandTunnel WB from New York Side to New Jersey Side https://t.co/vWqNm7OTVb,2022-03-28 04:05:21+00:00,1
0,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Crash: #GardenStateParkway southbound at x159, #I80 in #SaddleBrook Twp. 1 Right lane blocked. @GSParkway @511njgsp @1010WINS https://t.co/wT3R0bZhVt",2022-03-28 04:03:34+00:00,2
0,"[-74.10648979055456, 40.61337260298247]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
2,"[-73.90374086905996, 40.77476425587095]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
3,"[-73.91573377975506, 40.76299353453005]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
4,"[-73.92336146060445, 40.75361048549872]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
5,"[-73.7426165035985, 40.76548829338786]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
6,"[-73.82255864120353, 40.76477456620193]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
7,"[-73.80081237460605, 40.75996411963012]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
8,"[-73.91415990605678, 40.75357004103881]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
9,"[-73.90324816561933, 40.75366706659642]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
10,"[-73.75634531230723, 40.762395989017435]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
11,"[-73.87208716434341, 40.75695565131896]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
12,"[-73.88427596954065, 40.7556692345586]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
13,"[-73.76351645216751, 40.76118029836201]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",2022-03-28 04:03:25+00:00,1
0,"[-73.98641401804346, 40.75548347019645]",New York City Metro,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,2022-03-28 04:03:24+00:00,1
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,2022-03-28 04:03:24+00:00,1
3,"[-73.98626777742903, 40.756627075422074]",New York City Metro,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,2022-03-28 04:03:24+00:00,1
4,"[-73.99003993439956, 40.75690004544188]",New York City Metro,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,2022-03-28 04:03:24+00:00,1
5,"[-73.98549277325552, 40.75792240048172]",New York City Metro,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,2022-03-28 04:03:24+00:00,1
0,"[-74.10648979055456, 40.61337260298247]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
1,"[-74.00713999999994, 40.71455000000003]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
2,"[-73.90374086905996, 40.77476425587095]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
3,"[-73.91573377975506, 40.76299353453005]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
4,"[-73.92336146060445, 40.75361048549872]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
5,"[-73.7426165035985, 40.76548829338786]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
6,"[-73.82255864120353, 40.76477456620193]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
7,"[-73.80081237460605, 40.75996411963012]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
8,"[-73.91415990605678, 40.75357004103881]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
9,"[-73.90324816561933, 40.75366706659642]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
10,"[-73.75634531230723, 40.762395989017435]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
11,"[-73.87208716434341, 40.75695565131896]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
12,"[-73.88427596954065, 40.7556692345586]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
13,"[-73.76351645216751, 40.76118029836201]",New York City Metro,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",2022-03-28 04:03:24+00:00,1
1,"[-74.153265284622, 40.616728441060175]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
3,"[-73.94417488768306, 40.61331861876274]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
4,"[-73.95877652630425, 40.6838302923426]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
5,"[-73.95627368098381, 40.784341523056646]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
6,"[-73.962164666564, 40.776272829444615]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
7,"[-73.96889994748554, 40.767035029439256]",New York City Metro,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,2022-03-28 04:01:30+00:00,1
